id,carat,cut,color,clarity,depth,table,x,y,z,price
17208,0.7,Premium,F,SI2,61.9,62.0,5.69,5.66,3.51,2107
26480,0.5,Premium,D,SI1,63.0,60.0,5.06,5.03,3.18,1588
18245,0.71,Premium,G,SI1,62.8,61.0,5.64,5.59,3.53,2215
6410,1.0,Premium,G,VS2,60.1,57.0,6.42,6.35,3.84,6272
2527,2.03,Ideal,F,SI2,61.4,58.0,8.12,8.16,5.0,18535
11801,1.25,Ideal,J,VS2,62.6,54.0,6.94,6.9,4.33,5067
6226,1.01,Very Good,H,VS2,62.8,59.0,6.33,6.38,3.99,5559
20441,0.3,Ideal,F,VS2,60.7,56.0,4.34,4.32,2.63,776
21075,0.79,Very Good,E,VS1,62.2,55.0,5.95,6.01,3.72,3827
1501,0.33,Ideal,D,VS2,62.3,56.0,4.43,4.46,2.77,781
1518,2.28,Premium,I,SI1,61.6,58.0,8.43,8.46,5.2,17673
24904,0.71,Fair,F,IF,58.7,62.0,5.87,5.81,3.43,3205
12925,0.33,Good,E,VS2,57.3,59.0,4.6,4.62,2.64,574
20262,1.2,Good,I,SI1,63.9,56.0,6.62,6.69,4.25,5211
21260,1.25,Premium,H,SI2,60.5,61.0,6.97,6.91,4.2,4200
14338,0.23,Very Good,H,VS1,59.4,61.0,4.0,4.05,2.39,338
21242,1.0,Premium,G,VS2,61.6,54.0,6.49,6.46,3.99,6216
9474,0.51,Very Good,H,VS1,62.5,58.0,5.09,5.12,3.19,1343
16557,0.53,Premium,E,VS2,59.6,58.0,5.36,5.32,3.18,2061
13216,1.08,Ideal,H,SI1,60.0,58.0,6.69,6.66,4.01,5867
10878,0.5,Very Good,G,SI1,60.6,56.0,5.13,5.16,3.12,1202
21579,0.55,Ideal,E,SI1,62.1,55.0,5.26,5.21,3.25,1668
22629,1.0,Very Good,G,SI1,59.3,63.0,6.48,6.44,3.83,4827
7216,0.54,Premium,D,SI1,58.3,61.0,5.38,5.32,3.12,1770
9190,1.21,Very Good,J,SI1,62.7,57.0,6.72,6.77,4.23,4312
2267,0.55,Ideal,J,VS2,62.6,57.0,5.21,5.17,3.25,1165
5567,1.04,Ideal,G,VS1,62.3,56.0,6.45,6.49,4.03,7457
17970,0.82,Ideal,E,SI1,62.1,55.0,5.98,6.0,3.72,3577
6433,2.01,Good,I,SI1,58.8,60.0,8.27,8.19,4.84,16731
25943,0.53,Ideal,E,VS2,60.8,55.0,5.26,5.3,3.21,1707
4336,0.3,Ideal,F,SI1,62.8,56.0,4.26,4.24,2.67,641
18039,0.23,Very Good,F,VS1,63.2,58.0,3.89,3.86,2.45,483
23462,0.59,Ideal,D,SI1,61.6,57.0,5.41,5.44,3.34,1743
3480,2.03,Very Good,J,SI2,60.9,60.0,8.1,8.21,4.97,11968
17446,0.38,Ideal,E,VS1,60.8,56.0,4.7,4.75,2.86,940
18588,1.01,Ideal,I,VS2,62.5,56.0,6.38,6.41,4.0,5855
7210,0.38,Ideal,G,SI1,61.5,55.0,4.66,4.68,2.87,695
5012,0.31,Ideal,G,VVS1,61.5,55.0,4.39,4.42,2.71,789
23361,0.74,Very Good,E,SI1,60.0,57.0,5.85,5.89,3.52,2839
23790,0.42,Ideal,G,VVS1,61.2,57.0,4.78,4.82,2.94,1179
19955,0.31,Premium,F,VVS1,59.4,58.0,4.45,4.41,2.63,982
26513,0.7,Very Good,F,SI1,58.4,63.0,5.77,5.84,3.39,2058
23177,1.07,Ideal,E,SI2,62.2,55.0,6.54,6.58,4.08,5325
226,0.79,Ideal,D,SI1,61.1,57.0,5.94,6.0,3.65,3209
23769,0.31,Ideal,G,SI1,62.1,54.0,4.34,4.36,2.7,493
20650,1.25,Ideal,H,VVS2,60.6,57.0,7.0,6.97,4.23,8036
6385,1.16,Ideal,I,SI1,62.4,57.0,6.71,6.75,4.2,5107
2304,1.0,Very Good,I,SI1,63.3,56.0,6.27,6.36,4.0,4538
10084,1.3,Premium,I,IF,61.8,58.0,7.0,6.95,4.31,7760
7783,1.75,Ideal,I,VVS2,62.1,56.0,7.72,7.69,4.79,14394
20492,1.11,Premium,F,SI2,62.2,57.0,6.67,6.61,4.13,5284
21453,0.43,Premium,H,I1,62.0,59.0,4.78,4.83,2.98,452
7363,0.39,Very Good,E,VS2,60.9,58.0,4.72,4.77,2.89,793
19852,0.57,Ideal,H,VVS1,60.9,56.0,5.38,5.36,3.27,2052
4054,1.0,Very Good,E,VS2,62.6,60.0,6.35,6.4,3.99,6518
6260,0.3,Premium,G,IF,60.2,58.0,4.35,4.39,2.63,895
4931,0.3,Premium,F,VVS2,61.1,59.0,4.29,4.32,2.63,737
21963,1.51,Very Good,H,SI2,60.8,56.0,7.41,7.46,4.52,8372
11424,0.31,Ideal,G,VS2,62.7,57.0,4.34,4.31,2.71,698
26660,2.18,Premium,H,SI2,62.3,59.0,8.37,8.26,5.18,11579
21228,0.71,Premium,J,SI2,60.7,59.0,5.75,5.71,3.48,1609
26455,2.01,Premium,G,SI2,62.3,60.0,8.04,7.97,4.99,15147
1435,1.04,Ideal,J,SI1,61.1,57.0,6.57,6.52,4.0,3931
2366,0.9,Very Good,G,SI1,63.4,54.0,6.11,6.16,3.89,3615
13199,1.02,Ideal,F,IF,62.0,58.0,6.44,6.49,4.01,11116
14679,0.35,Ideal,G,SI2,61.2,56.0,4.56,4.59,2.8,517
19808,0.7,Good,H,VVS2,61.4,64.0,5.73,5.61,3.48,2475
7003,0.44,Very Good,E,VVS2,59.6,59.0,4.98,4.99,2.97,1337
10265,0.58,Ideal,F,VVS2,62.2,56.0,5.32,5.35,3.32,2509
3476,1.0,Good,H,SI2,59.0,61.0,6.42,6.46,3.8,3991
9056,0.85,Very Good,E,SI2,63.1,58.0,6.02,6.0,3.79,2966
25035,0.52,Ideal,H,VVS1,61.7,56.0,5.17,5.2,3.19,1625
5884,2.01,Premium,J,SI1,63.0,57.0,8.07,8.0,5.06,13219
18091,1.26,Ideal,H,VS1,61.4,56.0,7.01,6.97,4.29,7691
20285,0.3,Premium,F,VVS2,61.6,58.0,4.28,4.35,2.66,737
14701,0.51,Premium,G,VVS2,61.7,58.0,5.18,5.13,3.18,1974
6240,0.33,Ideal,E,VVS1,61.7,56.0,4.46,4.48,2.76,984
4619,1.21,Very Good,F,VVS2,61.0,58.0,6.89,6.92,4.21,11455
2421,1.0,Premium,F,SI2,61.5,60.0,6.35,6.33,3.9,4340
4285,0.5,Very Good,G,VVS1,62.3,59.0,5.01,5.04,3.13,1966
25172,0.62,Premium,G,SI1,59.3,58.0,5.6,5.56,3.31,1253
20290,0.9,Very Good,H,VVS2,62.9,58.0,6.1,6.15,3.85,4186
15625,1.63,Premium,I,VS2,61.0,60.0,7.62,7.59,4.64,10479
16321,0.55,Ideal,D,VVS2,61.1,57.0,5.32,5.29,3.24,2644
20843,1.63,Ideal,G,VS1,61.5,57.0,7.58,7.6,4.67,16241
10353,0.4,Very Good,E,VS1,60.1,58.0,4.72,4.76,2.85,1053
6718,1.11,Very Good,H,SI1,63.2,58.0,6.53,6.61,4.15,5192
15746,1.7,Good,F,VS1,57.6,63.0,7.86,7.81,4.51,17330
12645,0.32,Ideal,F,VVS1,61.3,55.0,4.42,4.45,2.72,854
17453,1.26,Ideal,I,SI2,59.6,57.0,7.04,7.01,4.19,4704
18911,0.58,Ideal,F,VS2,61.5,57.0,5.34,5.39,3.3,1657
20427,1.62,Premium,G,VS2,62.3,58.0,7.54,7.49,4.68,13702
2066,0.24,Premium,E,VS2,62.6,58.0,4.03,3.99,2.51,536
2869,0.7,Ideal,E,VS2,62.1,54.0,5.69,5.72,3.54,2839
26801,0.9,Ideal,E,SI2,62.0,55.0,6.23,6.15,3.84,3599
16344,2.02,Very Good,H,SI2,62.3,58.0,7.97,8.04,4.99,15064
24569,0.37,Ideal,E,VVS1,61.5,56.0,4.64,4.59,2.84,1179
5888,0.31,Premium,I,VS1,62.6,59.0,4.29,4.33,2.7,489
13912,0.3,Premium,G,VVS1,60.5,59.0,4.33,4.36,2.63,789
4897,1.2,Ideal,J,VS2,62.2,54.0,6.84,6.8,4.24,4106
26394,0.3,Premium,G,SI2,58.1,61.0,4.47,4.41,2.58,506
6555,0.46,Fair,F,SI1,66.3,56.0,4.86,4.79,3.2,984
16079,0.3,Very Good,G,VVS1,63.1,56.0,4.28,4.25,2.69,1013
8455,0.51,Very Good,F,VS2,58.6,58.0,5.22,5.29,3.08,1774
16254,0.71,Good,G,VS2,58.9,61.0,5.81,5.84,3.43,2649
17478,1.31,Very Good,J,SI1,62.5,55.0,6.97,7.05,4.38,5382
11885,0.4,Good,I,VS1,63.8,55.0,4.69,4.65,2.98,945
16584,0.37,Premium,G,VS2,61.2,60.0,4.63,4.58,2.82,833
3738,0.32,Ideal,E,IF,62.3,54.0,4.38,4.41,2.74,1018
3488,1.5,Premium,E,VS2,59.5,58.0,7.53,7.46,4.46,14386
15645,0.71,Very Good,D,SI1,61.5,58.0,5.73,5.79,3.54,2843
17841,0.34,Premium,D,SI1,59.6,61.0,4.53,4.5,2.69,803
15376,1.94,Very Good,I,VS2,60.2,58.0,8.04,8.1,4.86,14489
4146,0.4,Premium,F,VS2,59.7,58.0,4.83,4.79,2.87,1080
25264,0.7,Very Good,H,VS2,61.4,54.0,5.77,5.66,3.51,2138
19307,1.21,Premium,H,SI1,62.4,56.0,6.83,6.79,4.25,6566
14934,0.92,Premium,F,SI1,62.0,60.0,6.26,6.19,3.86,3910
16487,0.72,Premium,E,SI1,60.9,60.0,5.78,5.74,3.51,2863
1930,2.06,Ideal,I,SI2,63.3,54.0,8.09,8.14,5.13,14505
21264,0.81,Premium,D,SI2,61.7,58.0,5.97,5.93,3.67,2994
25681,0.3,Ideal,G,VS1,62.5,57.0,4.32,4.29,2.69,776
5406,1.01,Very Good,H,SI1,62.6,61.0,6.36,6.39,3.99,4622
24874,0.25,Very Good,E,IF,61.3,56.0,4.1,4.13,2.53,633
8574,3.5,Ideal,H,I1,62.8,57.0,9.65,9.59,6.03,12587
7162,1.01,Very Good,F,SI2,59.1,57.0,6.57,6.62,3.9,4304
14758,0.42,Ideal,F,SI1,62.0,57.0,4.81,4.83,2.99,773
16016,0.58,Ideal,H,SI1,61.6,57.0,5.34,5.38,3.3,1184
12437,0.31,Ideal,E,VS2,61.7,56.0,4.31,4.35,2.67,680
19504,0.8,Good,E,SI2,57.7,65.0,6.13,6.08,3.52,2640
7811,1.5,Ideal,I,I1,61.8,57.0,7.39,7.31,4.54,5510
8981,0.55,Ideal,G,VS2,61.4,56.3,5.26,5.29,3.24,1662
18815,0.51,Premium,G,VVS2,59.1,59.0,5.21,5.18,3.07,1974
17725,0.99,Fair,J,I1,73.6,60.0,6.01,5.8,4.35,1789
2219,0.34,Very Good,G,VVS2,60.4,57.0,4.53,4.56,2.74,713
26231,1.01,Ideal,E,SI2,62.2,54.0,6.39,6.43,3.99,4666
2739,0.5,Very Good,G,VVS2,62.9,55.0,5.05,5.09,3.19,1904
14708,0.59,Ideal,G,VVS1,61.5,57.0,5.4,5.46,3.34,2166
5091,1.02,Premium,I,SI1,61.7,58.0,6.48,6.45,3.99,4113
20176,0.61,Very Good,E,SI1,62.1,55.0,5.43,5.46,3.38,1829
18496,0.4,Very Good,F,SI1,61.7,62.0,4.71,4.76,2.92,717
12635,1.03,Premium,J,I1,62.8,55.0,6.43,6.41,4.03,2392
7495,1.53,Premium,G,VVS2,62.5,60.0,7.34,7.31,4.58,15505
2112,0.4,Good,G,SI2,63.2,56.0,4.7,4.73,2.98,596
14703,1.21,Premium,F,SI2,,60.0,6.81,6.74,3.99,5243
19613,0.33,Ideal,G,VVS1,62.2,57.0,4.46,4.41,2.76,1114
13278,1.08,Premium,G,SI2,60.3,58.0,6.72,6.65,4.03,4442
14196,1.01,Very Good,E,SI1,62.8,59.0,6.41,6.45,4.04,5416
7572,0.36,Premium,D,SI1,60.4,58.0,4.64,4.6,2.79,851
2095,1.07,Ideal,H,SI1,62.1,57.0,6.5,6.55,4.05,5220
8153,1.11,Premium,H,SI2,62.9,59.0,6.59,6.54,4.13,4662
18457,0.32,Ideal,D,VS2,62.4,57.0,4.34,4.38,2.72,758
9078,0.32,Very Good,D,VS2,61.8,57.0,4.35,4.36,2.69,758
12922,0.3,Premium,H,IF,60.4,60.0,4.34,4.3,2.61,1013
12353,0.33,Ideal,H,VVS2,62.2,56.0,4.46,4.44,2.77,854
13824,1.05,Very Good,E,SI1,59.7,57.0,6.63,6.71,3.98,6224
238,0.9,Very Good,D,SI2,60.3,63.0,6.12,6.22,3.72,3534
22289,0.73,Premium,J,VS1,61.3,61.0,5.83,5.78,3.56,2037
2798,0.5,Premium,E,VS2,61.3,60.0,5.11,5.07,3.12,1746
20417,0.33,Premium,G,VVS2,61.0,58.0,4.48,4.44,2.72,965
1841,1.02,Very Good,E,VS2,62.5,57.0,6.36,6.41,3.99,6816
7222,1.01,Ideal,E,SI2,59.6,60.0,6.52,6.6,3.91,4604
24517,0.9,Very Good,I,VVS1,63.5,58.0,6.06,6.09,3.86,4161
24278,0.4,Premium,F,VS1,60.5,60.0,4.76,4.8,2.89,982
6760,2.21,Very Good,I,SI1,62.9,59.0,8.3,8.34,5.23,17784
17097,1.05,Premium,E,SI1,61.8,56.0,6.57,6.5,4.04,5821
6091,0.31,Ideal,F,IF,60.2,57.0,4.38,4.44,2.65,1155
21850,0.5,Very Good,D,SI1,63.4,56.0,5.01,5.06,3.19,1354
16867,0.57,Ideal,D,VS2,61.8,57.0,5.29,5.32,3.28,1955
15931,0.23,Very Good,E,VVS2,61.5,59.0,3.95,3.98,2.44,530
490,1.22,Premium,H,SI1,60.6,60.0,6.92,6.85,4.17,6387
865,0.33,Very Good,J,VS1,61.5,61.0,4.39,4.46,2.72,434
5292,1.03,Premium,D,SI2,62.3,58.0,6.5,6.4,4.03,3675
5337,0.55,Ideal,F,VS1,61.8,55.0,5.28,5.3,3.27,2119
9469,1.0,Good,E,SI1,63.2,57.0,6.36,6.39,4.03,5299
1340,1.0,Ideal,E,SI2,61.8,57.0,6.43,6.39,3.96,4829
6123,0.34,Ideal,G,VS2,62.1,57.0,4.46,4.5,2.78,596
8813,0.55,Ideal,I,VS2,58.5,62.0,5.4,5.39,3.16,1327
2454,0.41,Good,J,VS1,63.2,59.0,4.67,4.7,2.96,621
15339,0.4,Ideal,E,VS1,61.6,56.0,4.78,4.73,2.93,1125
6634,0.51,Ideal,G,VS1,62.0,56.0,5.16,5.06,3.17,1781
19603,0.55,Premium,G,VS2,59.6,59.0,5.36,5.32,3.18,1556
5077,1.53,Premium,I,SI1,61.5,59.0,7.39,7.32,4.52,8911
1809,1.69,Good,E,VS1,63.8,56.0,7.51,7.57,4.81,17400
13854,0.31,Very Good,J,SI2,63.3,58.0,4.35,4.34,2.75,430
15404,1.11,Ideal,G,VS1,61.5,58.0,6.7,6.66,4.11,7639
22036,0.41,Good,H,SI1,63.8,56.0,4.69,4.74,3.01,683
11219,0.3,Premium,G,VVS1,60.7,58.0,4.34,4.36,2.64,789
7319,0.32,Ideal,E,VS1,61.7,56.0,4.41,4.44,2.73,745
4493,0.91,Very Good,G,SI1,62.2,57.0,6.12,6.17,3.82,3884
22750,0.91,Premium,F,SI1,62.7,59.0,6.23,6.18,3.89,3644
17929,0.71,Ideal,E,SI1,61.7,55.0,5.73,5.77,3.55,3376
5455,0.91,Premium,G,VS1,60.9,54.0,6.38,6.27,3.85,4510
6624,1.09,Ideal,G,VS2,60.9,57.0,6.69,6.72,4.08,6617
640,1.11,Good,E,SI2,,60.0,6.76,6.83,3.96,4532
15011,0.33,Ideal,H,SI2,61.2,54.0,4.45,4.5,2.74,448
6206,2.06,Ideal,J,SI2,61.9,55.0,8.19,8.23,5.08,11234
11985,1.01,Very Good,I,SI1,63.2,54.0,6.41,6.35,4.03,4525
22178,0.41,Premium,E,SI1,60.5,61.0,4.8,4.78,2.9,969
459,0.7,Ideal,E,VS1,60.5,56.0,5.78,5.83,3.51,3419
2840,0.3,Very Good,F,VS2,62.8,58.0,4.24,4.29,2.68,605
9793,1.09,Ideal,F,VS1,61.6,55.0,6.62,6.67,4.09,9786
25459,1.2,Very Good,F,VS1,62.9,57.0,6.73,6.78,4.25,9586
17790,0.81,Very Good,F,VS1,62.7,56.0,5.92,5.98,3.73,3689
17823,1.0,Good,D,VS2,63.6,56.0,6.38,6.27,4.02,5645
14029,0.3,Ideal,I,VS1,62.5,54.0,4.3,4.34,2.7,457
18592,0.33,Very Good,E,VS2,62.8,56.0,4.4,4.42,2.77,627
9307,0.41,Ideal,E,VS2,62.1,57.0,4.74,4.79,2.96,935
8176,2.06,Ideal,G,SI2,62.3,56.0,8.16,8.09,5.06,18293
13047,0.7,Very Good,D,VS2,62.5,55.0,5.65,5.71,3.55,3052
22932,1.51,Very Good,G,VVS2,62.1,59.0,7.28,7.34,4.54,13337
10945,1.0,Very Good,E,SI2,59.5,63.0,6.41,6.47,3.83,4004
26841,1.2,Ideal,I,VS1,59.3,57.0,6.95,7.04,4.15,5765
23970,0.54,Ideal,D,SI1,61.5,56.0,5.23,5.25,3.22,1662
7668,0.3,Ideal,F,VS2,63.0,55.0,4.29,4.28,2.7,673
8439,0.55,Very Good,H,SI1,59.4,58.0,5.36,5.38,3.19,1270
18498,0.52,Premium,I,SI1,62.5,59.0,5.12,5.06,3.18,1073
14260,0.31,Ideal,G,VS1,61.5,54.0,4.39,4.43,2.71,658
18175,0.9,Very Good,E,SI2,61.6,58.0,6.18,6.23,3.82,3715
23371,0.31,Premium,H,SI1,62.4,57.0,4.35,4.31,2.7,558
17001,2.01,Ideal,I,VS2,64.8,55.0,7.91,7.87,5.12,15729
11582,1.22,Ideal,J,VS1,61.5,55.0,6.86,6.87,4.22,5649
14194,0.71,Very Good,G,SI1,60.2,58.0,5.71,5.75,3.45,2604
7486,0.28,Ideal,E,VS1,61.4,56.0,4.2,4.24,2.59,487
9690,0.23,Very Good,F,VVS2,61.4,56.0,3.94,3.97,2.43,583
14374,0.38,Ideal,E,VVS1,62.6,56.0,4.64,4.6,2.89,1327
24520,0.36,Good,E,SI2,63.7,54.0,4.55,4.52,2.89,648
14399,0.7,Fair,F,VS2,65.3,55.0,5.63,5.58,3.66,2762
17040,0.36,Ideal,E,SI1,60.9,57.0,4.58,4.62,2.8,597
5217,1.55,Premium,G,VS2,60.5,60.0,7.49,7.46,4.52,10499
9371,1.42,Premium,H,SI2,61.6,58.0,7.22,7.17,4.43,7316
10644,0.75,Very Good,G,SI1,62.3,59.0,5.77,5.81,3.61,2462
11012,0.73,Ideal,G,SI1,62.1,54.0,5.81,5.76,3.59,2351
4194,0.3,Premium,G,VS1,61.7,60.0,4.28,4.24,2.63,776
2170,0.28,Very Good,H,VS2,61.6,57.0,4.22,4.25,2.61,429
20875,1.22,Ideal,G,VS1,62.2,56.0,6.88,6.85,4.27,9292
8413,0.3,Ideal,D,VVS2,62.2,55.0,4.32,4.33,2.69,814
5966,0.37,Very Good,G,VS1,58.4,59.0,4.76,4.69,2.76,657
16209,2.24,Ideal,I,SI2,61.7,58.0,8.43,8.37,5.18,16709
4331,0.71,Very Good,F,SI2,63.6,56.0,5.58,5.67,3.58,2098
17543,1.02,Ideal,D,VS1,62.6,57.0,6.4,6.44,4.02,8347
26839,0.53,Ideal,F,VS1,62.0,55.0,5.15,5.2,3.21,1812
26256,1.01,Ideal,E,VVS1,61.8,54.0,6.43,6.49,3.99,10789
16289,1.12,Very Good,H,SI1,62.3,55.0,6.64,6.69,4.15,5236
12747,0.38,Very Good,E,SI1,62.8,58.0,4.6,4.63,2.9,701
4874,0.33,Premium,G,VS1,61.6,58.0,4.44,4.39,2.72,854
22833,0.45,Ideal,G,VS1,59.0,60.0,4.98,5.05,2.96,1055
10715,2.02,Ideal,F,SI2,62.7,57.0,8.07,7.93,5.03,13453
7142,2.01,Premium,H,SI1,59.6,59.0,8.27,8.19,4.9,17458
15447,0.29,Very Good,E,VS1,61.7,58.0,4.23,4.29,2.63,504
8098,1.28,Premium,G,VS2,61.4,58.0,7.0,6.92,4.27,8458
15172,1.07,Very Good,D,VS1,59.9,55.0,6.69,6.71,4.01,9681
18747,0.52,Ideal,I,SI1,61.8,54.0,5.16,5.19,3.2,1094
10710,1.01,Very Good,H,SI1,63.5,62.0,6.36,6.24,4.0,4513
26800,1.22,Premium,G,SI1,63.0,57.0,6.84,6.74,4.28,6695
16325,1.09,Ideal,G,VS1,62.5,56.0,6.63,6.55,4.12,6856
5757,0.31,Ideal,F,VS2,61.9,57.0,4.34,4.32,2.68,749
20057,0.7,Very Good,F,VS1,62.0,57.0,5.64,5.71,3.52,2808
16869,0.42,Premium,D,SI1,59.8,59.0,4.86,4.91,2.92,810
22689,0.53,Ideal,E,SI2,63.0,57.0,5.16,5.13,3.24,1262
20065,1.51,Very Good,I,SI1,63.1,56.0,7.28,7.33,4.61,7891
1999,0.7,Ideal,E,SI1,61.9,55.0,5.74,5.77,3.56,2537
14425,0.3,Ideal,F,VS2,62.3,58.0,4.26,4.23,2.64,569
24387,1.01,Ideal,I,SI1,61.9,59.0,6.38,6.42,3.96,4638
352,0.96,Fair,F,SI2,65.2,58.0,6.14,6.12,3.99,3688
24662,0.32,Ideal,H,VVS1,62.7,55.0,4.37,4.4,2.75,692
14861,0.9,Very Good,E,SI2,63.4,62.0,6.02,6.0,3.81,3084
16962,1.5,Premium,G,VS2,62.5,59.0,7.27,7.23,4.53,12787
6093,0.53,Very Good,E,SI2,58.3,62.0,5.3,5.36,3.11,1160
20313,0.3,Ideal,E,VS2,62.0,56.0,4.34,4.3,2.68,844
15720,1.22,Very Good,I,VS1,61.6,60.0,6.86,6.8,4.21,5966
16462,1.0,Ideal,I,VS1,63.1,57.0,6.32,6.39,4.01,4664
23724,0.3,Very Good,F,VS2,61.4,55.0,4.32,4.37,2.67,524
16080,0.4,Very Good,G,SI1,62.8,60.0,4.66,4.7,2.94,702
6028,0.54,Premium,D,SI1,62.0,55.0,5.24,5.21,3.24,1786
19989,1.1,Premium,I,SI1,62.0,59.0,6.59,6.54,4.07,4620
24419,0.3,Ideal,D,SI2,61.1,55.0,4.35,4.32,2.65,574
11833,0.4,Ideal,G,SI2,61.8,56.0,4.75,4.77,2.94,654
21336,0.8,Very Good,F,SI1,61.6,56.0,5.96,6.0,3.68,3267
10047,0.3,Very Good,D,VS2,62.0,62.0,4.24,4.27,2.64,663
4236,0.5,Fair,F,SI1,65.1,59.0,5.01,4.92,3.23,994
565,0.8,Ideal,H,SI2,62.4,57.0,5.91,5.83,3.66,2122
17524,0.33,Ideal,E,VS2,60.6,55.0,4.48,4.5,2.72,723
5482,1.65,Premium,I,SI2,62.0,59.0,7.61,7.54,4.7,8590
21874,0.55,Ideal,I,IF,60.1,56.0,5.33,5.38,3.22,2098
16470,2.14,Premium,I,SI1,59.5,59.0,8.42,8.36,4.99,15499
2491,0.33,Ideal,G,VVS1,60.9,57.0,4.49,4.51,2.74,838
12166,0.5,Good,G,SI1,63.6,55.0,5.06,5.03,3.21,1286
13400,0.91,Fair,D,SI1,65.2,57.0,6.08,6.04,3.95,3730
15725,0.95,Fair,G,SI1,66.7,56.0,6.16,6.03,4.06,2841
159,0.51,Ideal,E,SI1,62.4,55.0,5.14,5.09,3.19,1443
9851,1.07,Premium,F,SI2,58.2,58.0,6.79,6.72,3.93,4319
15223,0.39,Very Good,G,VS2,62.4,56.0,4.64,4.68,2.91,787
7524,0.42,Ideal,D,VS2,62.1,54.0,4.8,4.83,2.99,1031
19556,1.01,Good,E,VS2,65.6,55.0,6.16,6.22,4.06,5829
17657,0.4,Premium,G,SI2,,61.0,4.74,4.69,2.92,765
21380,0.3,Ideal,E,VVS2,61.8,56.0,4.33,4.35,2.68,789
12124,0.4,Good,D,VS2,63.5,55.0,4.66,4.69,2.97,891
25879,0.53,Ideal,I,VS2,62.2,56.0,5.15,5.2,3.22,1163
14252,0.7,Premium,J,VS1,59.6,62.0,5.77,5.7,3.42,1953
2915,1.0,Premium,F,SI1,62.1,59.0,6.36,6.39,3.96,5060
21094,1.01,Good,F,VVS2,63.6,60.0,6.31,6.36,4.03,6932
20836,0.73,Premium,F,SI2,61.6,58.0,5.79,5.73,3.55,2309
5102,0.62,Good,D,VS2,58.9,64.0,5.62,5.55,3.29,2288
4247,0.5,Ideal,F,SI2,61.6,57.0,5.14,5.08,3.15,1016
6811,0.54,Very Good,D,SI1,62.1,56.0,5.22,5.25,3.25,1662
23619,2.61,Ideal,J,SI2,64.6,55.0,8.61,8.57,5.55,17209
6932,0.4,Good,F,VS2,63.4,54.4,4.68,4.73,2.99,826
21731,0.5,Ideal,D,VS2,61.1,57.0,5.11,5.13,3.13,2243
2741,1.16,Ideal,G,SI2,61.6,55.0,6.8,6.78,4.18,5171
7895,1.14,Ideal,G,VVS1,61.1,58.0,6.74,6.77,4.13,10933
3311,0.59,Ideal,E,VS2,62.1,55.0,5.4,5.42,3.36,1875
5317,0.71,Premium,E,SI1,59.1,60.0,5.87,5.84,3.46,2441
19772,0.32,Ideal,I,IF,61.4,57.0,4.39,4.44,2.71,655
8092,0.4,Ideal,H,VS2,61.4,57.0,4.72,4.79,2.92,926
15296,0.7,Premium,G,I1,59.7,59.0,5.76,5.57,3.39,1138
1035,0.9,Premium,E,SI2,59.5,61.0,6.3,6.24,3.73,3084
17045,0.5,Premium,E,VS1,60.1,58.0,5.21,5.17,3.12,1672
20549,0.5,Ideal,G,VVS2,62.3,56.0,5.09,5.05,3.16,1935
18055,0.36,Premium,G,VS1,59.7,59.0,4.61,4.64,2.76,726
7798,0.27,Very Good,G,VS1,61.9,56.0,4.13,4.16,2.56,439
2146,0.75,Ideal,E,VS2,61.6,57.0,5.84,5.81,3.59,2940
16467,0.31,Ideal,E,VS1,,56.0,4.39,4.44,2.66,626
26293,2.01,Very Good,I,VS2,59.6,58.0,8.18,8.23,4.89,16383
794,1.26,Premium,G,SI2,59.1,59.0,7.09,7.05,4.18,5899
4261,0.92,Very Good,I,SI1,63.7,58.0,6.12,6.18,3.92,3345
10008,0.51,Ideal,F,VVS2,61.7,56.0,5.11,5.13,3.16,2197
8406,1.01,Premium,D,VVS2,62.2,59.0,6.36,6.3,3.94,8065
12846,0.33,Premium,E,VS2,62.0,60.0,4.46,4.41,2.75,829
5249,1.11,Ideal,I,SI2,61.6,54.0,6.66,6.72,4.12,4428
1703,0.6,Premium,D,SI1,60.4,60.0,5.48,5.44,3.3,1996
25756,0.72,Good,E,SI1,63.7,58.0,5.71,5.66,3.62,2361
16918,0.5,Premium,F,VS2,62.3,58.0,5.02,5.06,3.14,1436
26596,0.34,Ideal,F,VS2,61.6,57.0,4.53,4.47,2.77,880
6895,2.01,Premium,I,SI2,62.3,59.0,8.01,7.97,4.98,12182
10433,1.02,Ideal,G,VS1,61.3,57.0,6.48,6.51,3.98,7324
25387,0.7,Ideal,G,SI1,60.9,56.0,5.73,5.79,3.51,2965
10354,0.55,Ideal,E,VS1,61.2,54.0,5.3,5.32,3.25,1996
14368,0.37,Ideal,E,VS1,61.6,54.7,4.61,4.63,2.85,886
15030,0.3,Very Good,E,IF,60.1,60.0,4.3,4.32,2.59,1026
5197,0.24,Very Good,F,VVS1,59.0,58.0,4.07,4.1,2.41,552
9072,0.43,Very Good,F,SI1,61.6,59.0,4.83,4.87,2.99,792
19752,0.31,Very Good,G,SI1,58.8,62.0,4.39,4.42,2.59,462
20640,0.9,Good,H,SI2,62.4,61.0,6.03,6.11,3.79,3160
10958,0.7,Good,D,SI2,58.3,60.0,5.81,5.89,3.41,2242
16370,0.3,Good,H,VS1,63.4,53.0,4.25,4.3,2.71,526
23502,0.53,Good,F,VVS2,62.5,65.0,5.11,5.17,3.21,2281
